fps_count,is_gookmin100,video_length_seconds,exercise_id,file_size,job_ymd,operation_name,repetition_count_name,resolution,set_count_name,training_week_name,body_part,exercise_tool,fitness_factor_name,fitness_level_name,target_group,training_aim_name,training_place_name,training_section_name,training_sequence_name,training_step_name,image_url,video_url,description,image_file_name,title,training_name,standard_title
24,1,92,55,15924265,20221005,,,1920*1080,,,하체,맨몸,심폐지구력,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00402/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00402.mp4,유소년 심폐지구력을 위한 엎드려 무릎 연속 차기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00402_FR_00003.jpeg,엎드려 무릎 연속 차기,엎드려 무릎 연속 차기,엎드려 무릎 연속 차기
24,1,123,56,21234710,20221005,,,1920*1080,,,전신,기타,심폐지구력,초급,유소년,,운동장,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00403/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00403.mp4,유소년 심폐지구력을 위한 왕복 달리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00403_SC_00002.jpeg,왕복 달리기,왕복 달리기,걷기/달리기
24,1,86,57,14682693,20220909,,,1920*1080,,,전신,기타,심폐지구력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00404/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00404.mp4,유소년 심폐지구력을 위한 1단 줄넘기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00404_SC_00002.jpeg,1단 줄넘기,1단 줄넘기,줄넘기
24,1,72,58,12105004,20220911,,,1920*1080,,,하체,기타,심폐지구력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00405/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00405.mp4,유소년 심폐지구력을 위한 계단 오르기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00405_FR_00003.jpeg,계단 오르기,계단 오르기,계단 오르기
24,1,84,59,14159908,20220929,,,1920*1080,,,하체,기타,심폐지구력,중급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00406/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00406.mp4,유소년 심폐지구력을 위한 박스 오르내리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00406_FR_00002.jpeg,박스 오르내리기,박스 오르내리기,박스 오르내리기
24,1,104,60,17614745,20220923,,,1920*1080,,,하체,기타,심폐지구력,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00407/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00407.mp4,유소년 심폐지구력을 위한 다리 모았다 벌려 뛰기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00407_FR_00003.jpeg,다리 모았다 벌려 뛰기,다리 모았다 벌려 뛰기,걷기/달리기
24,1,125,61,21334779,20220929,,,1920*1080,,,하체,기타,심폐지구력,중급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00408/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00408.mp4,유소년 심폐지구력을 위한 박스 옆으로 번갈아 뛰기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00408_FR_00002.jpeg,박스 옆으로 번갈아 뛰기,박스 옆으로 번갈아 뛰기,걷기/달리기
29.96,1,104,62,17898961,20221011,,,1920*1080,,,하체,기타,심폐지구력,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00409/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00409.mp4,유소년 심폐지구력을 위한 한 발 무릎 올려차기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00409_FR_00002.jpeg,한 발 무릎 올려차기,한발 무릎 올려차기,한 발 무릎 올려차기
29.96,1,110,63,18172639,20220923,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00410/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00410.mp4,유소년 유연성을 위한 무릎 굽혀 가슴 닿기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00410_FR_00003.jpeg,무릎 굽혀 가슴 닿기,무릎 굽혀 가슴 닿기,무릎 굽혀 가슴 닿기
29.97,1,276,64,46622494,20220923,,,960*540,,,상체,기타,유연성,초급,청소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_01009/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_01009.mp4,청소년 유연성운동 루틴프로그램(짝 스트레칭)을 설명한 운동처방 가이드 동영상,0AUDLJ08S_01009_SC_00004.jpeg,유연성운동 루틴프로그램-3,목 스트레칭(매트)-1,루틴/프로그램
24,1,84,65,13911974,20220929,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00411/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00411.mp4,유소년 유연성을 위한 발바닥 마주대고 끌어당기기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00411_FR_00003.jpeg,발바닥 마주대고 끌어당기기,발바닥 마주대고 끌어당기기,로우
24,1,121,66,19924127,20220917,,,1920*1080,,,전신,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00412/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00412.mp4,유소년 유연성을 위한 다리 굽혀(W자) 상체 뒤로 눕기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00412_SC_00002.jpeg,다리 굽혀(W자) 상체 뒤로 눕기,다리 굽혀(W자) 상체 뒤로 눕기,다리 굽혀(W자) 상체 뒤로 눕기
24,1,117,67,19474759,20220929,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00413/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00413.mp4,유소년 유연성을 위한 발목 얹고 다리 잡아당기기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00413_FR_00002.jpeg,발목 얹고 다리 잡아당기기,발목 얹고 다리 잡아당기기,로우
24,1,103,68,17100982,20220923,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00414/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00414.mp4,유소년 유연성을 위한 다리 벌려 앞으로 상체 숙이기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00414_FR_00003.jpeg,다리 벌려 앞으로 상체 숙이기,다리 벌려 앞으로 상체 숙이기,다리 벌려 앞으로 상체 숙이기
24,1,136,69,22900523,20220923,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00415/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00415.mp4,유소년 유연성을 위한 다리 벌려 옆으로 상체 숙이기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00415_FR_00003.jpeg,다리 벌려 옆으로 상체 숙이기,다리 벌려 옆으로 상체 숙이기,다리 벌려 옆으로 상체 숙이기
24,1,131,70,22144094,20221011,,,1920*1080,,,상체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00416/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00416.mp4,유소년 유연성을 위한 한 발 앞굽이 팔 위로 뻗어 가슴 내밀기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00416_FR_00003.jpeg,한 발 앞굽이 팔 위로 뻗어 가슴 내밀기,한발 앞굽이 팔 위로 뻗어 가슴 내밀기,런지
24,1,94,71,15792083,20220916,,,1920*1080,,,상체,맨몸,유연성,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00417/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00417.mp4,유소년 유연성을 위한 다리 모아 상체 숙이기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00417_SC_00017.jpeg,다리 모아 상체 숙이기,다리 모아 상체 숙이기,다리 모아 상체 숙이기
24,1,119,72,20121649,20220917,,,1920*1080,,,상체,기타,유연성,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00418/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00418.mp4,유소년 유연성을 위한 다리 꼬아 상체 앞으로 숙이기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00418_FR_00003.jpeg,다리 꼬아 상체 앞으로 숙이기,다리 꼬아 상체 앞으로 숙이기,다리 꼬아 상체 앞으로 숙이기
24,1,115,73,19164817,20221003,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00419/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00419.mp4,유소년 유연성을 위한 앉아서 한발 앞으로 굽히기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00419_FR_00002.jpeg,앉아서 한발 앞으로 굽히기,앉아서 한발 앞으로 굽히기,앉아서 한발 앞으로 굽히기
24,1,116,74,19357081,20221003,,,1920*1080,,,몸통,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00420/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00420.mp4,유소년 유연성을 위한 앉아서 옆구리 늘려주기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00420_FR_00002.jpeg,앉아서 옆구리 늘려주기,앉아서 옆구리 늘려주기,앉아서 옆구리 늘려주기
24,1,101,75,16894029,20220920,,,1920*1080,,,몸통,맨몸,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00421/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00421.mp4,유소년 유연성을 위한 앉아 윗몸 앞으로 굽히기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00421_SC_00009.jpeg,앉아 윗몸 앞으로 굽히기,앉아 윗몸 앞으로 굽히기,앉아 윗몸 앞으로 굽히기
24,1,107,76,17919433,20220920,,,1920*1080,,,상체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00422/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00422.mp4,유소년 유연성을 위한 무릎 대고 상체 뒤로 젖히기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00422_FR_00002.jpeg,무릎 대고 상체 뒤로 젖히기,무릎 대고 상체 뒤로 젖히기,무릎 대고 상체 뒤로 젖히기
24,1,99,77,16302391,20221004,,,1920*1080,,,상체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00423/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00423.mp4,유소년 유연성을 위한 엎드려 상체 들어올리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00423_FR_00002.jpeg,엎드려 상체 들어올리기-1,엎드려 상체 들어올리기,레이즈 (기타)
24,1,124,78,20476336,20221004,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00424/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00424.mp4,유소년 유연성을 위한 엎드려 교차 발 잡아당기기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00424_FR_00005.jpeg,엎드려 교차 발 잡아당기기,엎드려 교차 발 잡아당기기,로우
29.96,1,134,79,22430840,20221011,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00425/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00425.mp4,유소년 유연성을 위한 한발 뒤로 빼고 앞으로 굽히기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00425_FR_00002.jpeg,한발 뒤로 빼고 앞으로 굽히기,한발 뒤로 빼고 앞으로 굽히기,한발 뒤로 빼고 앞으로 굽히기
24,1,112,80,18693657,20220920,,,1920*1080,,,몸통,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00426/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00426.mp4,유소년 유연성을 위한 무릎 대고 옆으로 기울이기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00426_FR_00002.jpeg,무릎 대고 옆으로 기울이기,무릎 대고 옆으로 기울이기,무릎 대고 옆으로 기울이기
24,1,97,81,16096316,20220929,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00427/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00427.mp4,유소년 유연성을 위한 누워서 굽힌 다리 펴기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00427_FR_00002.jpeg,누워서 굽힌 다리 펴기,누워서 굽힌 다리 펴기,누워서 굽힌 다리 펴기
24,1,97,82,16090935,20221005,,,1920*1080,,,상체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00428/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00428.mp4,유소년 유연성을 위한 엎드려 어깨 늘리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00428_FR_00003.jpeg,엎드려 어깨 늘리기,엎드려 어깨 늘리기,엎드려 어깨 늘리기
24,1,103,83,17112000,20221010,,,1920*1080,,,상체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00429/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00429.mp4,유소년 유연성을 위한 활 자세운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00429_FR_00006.jpeg,활 자세,활 자세,활 자세
29.96,1,95,84,15722454,20220930,,,1920*1080,,,하체,기타,유연성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00430/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00430.mp4,유소년 유연성을 위한 다리 모아 뒤로 눕기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00430_FR_00003.jpeg,다리 모아 뒤로 눕기,다리 모아 뒤로 눕기,다리 모아 뒤로 눕기
24,1,71,85,11856897,20221010,,,1920*1080,,,상체,기타,순발력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00431/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00431.mp4,유소년 순발력을 위한 팔 빨리 흔들기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00431_FR_00002.jpeg,팔 빨리 흔들기,팔 빨리 흔들기,팔 빨리 흔들기
24,1,72,86,12307188,20221005,,,1920*1080,,,하체,맨몸,순발력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00432/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00432.mp4,유소년 순발력을 위한 잔발치기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00432_FR_00002.jpeg,잔발치기,잔발치기,잔발치기
24,1,64,87,11086610,20220929,,,1920*1080,,,하체,기타,순발력,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00433/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00433.mp4,유소년 순발력을 위한 벽 잡고 빨리 뛰기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00433_FR_00002.jpeg,벽 잡고 빨리 뛰기,벽 잡고 빨리 뛰기,걷기/달리기
24,1,52,88,8992768,20220909,,,1920*1080,,,하체,기타,순발력,초급,유소년,,운동장,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00434/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00434.mp4,유소년 순발력을 위한 50M 달리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00434_SC_00003.jpeg,50M 달리기,50M 달리기,걷기/달리기
24,1,79,89,13501653,20220921,,,1920*1080,,,전신,맨몸,순발력,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00435/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00435.mp4,유소년 순발력을 위한 점프해서 발바닥 치기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00435_SC_00002.jpeg,점프해서 발바닥 치기,점프해서 발바닥 치기,점프해서 발바닥 치기
24,1,54,90,9388023,20220922,,,1920*1080,,,전신,맨몸,순발력,중급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00436/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00436.mp4,유소년 순발력을 위한 점프해서 손 발끝 닿기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00436_SC_00002.jpeg,점프해서 손 발끝 닿기,점프해서 손 발끝 닿기,점프해서 손 발끝 닿기
24,1,70,91,11819466,20221005,,,1920*1080,,,하체,맨몸,순발력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00437/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00437.mp4,유소년 순발력을 위한 제자리 멀리 뛰기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00437_FR_00002.jpeg,제자리 멀리 뛰기,제자리 멀리 뛰기,걷기/달리기
24,1,76,92,13087774,20220925,,,1920*1080,,,전신,기타,순발력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00438/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00438.mp4,유소년 순발력을 위한 대(大)자 점프 뛰기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00438_FR_00003.jpeg,대(大)자 점프 뛰기,대(大)자 점프 뛰기,걷기/달리기
24,1,86,93,14507558,20221010,,,1920*1080,,,하체,기타,순발력,초급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00439/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00439.mp4,유소년 순발력을 위한 콘 뛰어넘기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00439_SC_00002.jpeg,콘 뛰어넘기,콘 뛰어넘기,콘 뛰어넘기
24,1,64,94,10965473,20220921,,,1920*1080,,,하체,기타,순발력,중급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00440/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00440.mp4,유소년 순발력을 위한 연속 무릎 올리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00440_SC_00002.jpeg,연속 무릎 올리기,연속 무릎 올리기,연속 무릎 올리기
24,1,84,95,14096402,20220911,,,1920*1080,,,전신,기타,순발력,고급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00441/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00441.mp4,유소년 순발력을 위한 2단 줄넘기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00441_SC_00009.jpeg,2단 줄넘기,2단 줄넘기,줄넘기
29.96,1,93,96,15705066,20220911,,,1920*1080,,,하체,기타,민첩성,중급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00442/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00442.mp4,유소년 민첩성을 위한 4방향 콘 찍고 달리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00442_SC_00002.jpeg,4방향 콘 찍고 달리기,4방향 콘 찍고 달리기,걷기/달리기
29.96,1,75,97,12887462,20220921,,,1920*1080,,,하체,기타,민첩성,초급,유소년,,실내,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00443/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00443.mp4,유소년 민첩성을 위한 점프하며 앞으로 나가기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00443_SC_00002.jpeg,점프하며 앞으로 나가기,점프하며 앞으로 나가기,점프하며 앞으로 나가기
24,1,78,98,13106594,20220909,,,1920*1080,,,하체,기타,민첩성,중급,유소년,,실내/실외,,,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00444/,http://openapi.kspo.or.kr/web/video/0AUDLJ08S_00444.mp4,유소년 민첩성을 위한 S자 달리기운동을 설명한 운동처방 가이드 동영상,0AUDLJ08S_00444_SC_00002.jpeg,S자 달리기,S자 달리기,걷기/달리기
